,Restaurant_id,Name,Locality,Address,City,Latitude,Longitude,Zip Code,Cuisines,Price Range,Average Cost for two,User Rating,Rating Text,Votes,all_reviews_count
31,16588961,Golden Boy,"East Terrace, City Centre","309 North Terrace, Adelaide",Adelaide,-34.9211055556,138.6103833333,5000,"Asian, Thai",3,96,4.4,Very Good,457,195
32,16587995,Press Food and Wine,"Waymouth Street, City Centre","40 Waymouth Street, Adelaide",Adelaide,-34.9259493470,138.5982229561,5000,Modern Australian,4,130,4.4,Very Good,702,249
33,16588155,Lucky Lupitas,"O'connell Street, North Adelaide","Shop 1/163 O'Connell Street, North Adelaide, Adelaide",Adelaide,-34.9039084214,138.5950995237,5042,"Latin American, Mexican",3,60,4.4,Very Good,764,248
34,16587567,Nghi Ngan Quan (NNQ),"Woodville Road, Woodville","65 Woodville Road, Woodville, Adelaide",Adelaide,-34.8782700000,138.5370570000,5011,Vietnamese,3,60,4.4,Very Good,741,258
35,16587417,Yakitori Takumi,"Melbourne Street, North Adelaide","Shop 60, 55 Melbourne Street, North Adelaide",Adelaide,-34.9058944444,138.6096027778,5006,"BBQ, Japanese, Tapas",3,75,4.4,Very Good,336,103
36,16589557,Africola,"East Terrace, City Centre","4 East Terrace, Adelaide",Adelaide,-34.9213621221,138.6107294261,5000,"African, BBQ",4,100,4.4,Very Good,324,151
37,16587131,Red Ochre Grill,North Adelaide,"War Memorial Drive, North Adelaide, Adelaide",Adelaide,-34.9173610000,138.5874650000,5006,Modern Australian,4,130,4.4,Very Good,277,86
38,16587200,Star of Siam,"Gouger Street, City Centre","67 Gouger Street, Adelaide",Adelaide,-34.9303333333,138.5967111111,5000,Thai,3,94,4.4,Very Good,383,117
39,16588195,Pizza e Mozzarella Bar,"Pirie Street, City Centre","33b Pirie Street, Adelaide",Adelaide,-34.9255722222,138.6010138889,5000,"Italian, Pizza",3,80,4.4,Very Good,238,96
40,16586916,Estia,"Seaview Road, Henley Beach","255 Seaview Road, Henley Beach, Adelaide",Adelaide,-34.9197277908,138.4942699224,5022,Greek,3,80,4.4,Very Good,315,127
41,16588832,Sushi Bar Genki,"Gouger Street, City Centre","163 Gouger Street, Adelaide",Adelaide,-34.9305694444,138.5930777778,5000,"Japanese, Sushi",2,35,4.4,Very Good,188,76
42,16588952,Jin's Bibimbar,"Goodwood Road, Westbourne Park","480 Goodwood Road, Cumberland Park",Adelaide,-34.9755814612,138.5916223750,5041,"Asian, Korean",2,40,4.4,Very Good,120,49
43,16589096,Borsa Pasta Cucina,"Grenfell Street, City Centre","25 Grenfell Street, Adelaide, City Centre, Adelaide",Adelaide,-34.9245722222,138.6013194444,5000,Italian,3,90,4.4,Very Good,144,75
44,16587524,Addis Ababa Cafe,"Port Road, West Hindmarsh","4/462 Port Road, West Hindmarsh, Adelaide",Adelaide,-34.8992540000,138.5623170000,5007,"African, Ethiopian",3,60,4.4,Very Good,211,71
45,16588532,Thai By 3 Monkeys,"O'connell Street, North Adelaide","33 O'Connell Street, North Adelaide, Adelaide",Adelaide,-34.9081805556,138.5966805556,5006,Thai,3,60,4.4,Very Good,223,83
